id,name,neighbourhood_group_cleansed,neighbourhood_cleansed,room_type,price_num,availability_365,reviews_per_month,number_of_reviews,ghost_prob
1038546220836926700,The Cosmopolitan Queens,Queens,Elmhurst,Entire home/apt,110,339,0.34,2,0.1920696636074917
849159989403541600,Rotation healthcare suite,Brooklyn,Flatlands,Private room,80,357,0.07,2,0.19206088923741657
52271041,"Master 3bedroom with Huge Patio, Gym, Roof Deck★",Brooklyn,Bedford-Stuyvesant,Entire home/apt,450,365,0.06,3,0.1919942133038057
1143332975627271200,The 2Bdr Brownstone Apartment,Manhattan,Murray Hill,Entire home/apt,188,142,0.22,2,0.1919042689664843
908168226182126500,Nice 2 bdr apt Queens min to UBS,Queens,Queens Village,Entire home/apt,164,365,0.07,2,0.19187769766302515
19951170,Charming Modern Apartment,Brooklyn,Crown Heights,Entire home/apt,150,193,0.02,2,0.19178300647383506
763058020165928400,Spacious Fully Furnished 2 Bedrooms Midtown Apt,Manhattan,Midtown,Entire home/apt,220,323,0.1,2,0.19177090329526378
952213620811085300,The Vibe on 5th XVI • Vibe 8765,Manhattan,Midtown,Entire home/apt,236,348,0.22,2,0.1917125235122903
1217745573483593200,Charming 1BR Near Prospect Park,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,120,214,0.17,2,0.19165021628437992
1290760416487868e3,626 10th ave 2bed 1 bath apt,Manhattan,Hell's Kitchen,Entire home/apt,150,335,0.2,2,0.1915883724437498
1134403248940849800,Bedroom bk Minimalist 3,Brooklyn,Bushwick,Private room,52,183,0.15,2,0.19152664129009284
1076951289493106600,"Spacious, w/ elevatore & w/d",Manhattan,Upper East Side,Entire home/apt,199,229,0.14,2,0.19149560082375608
713214108006823600,Roomy Stay 203,Brooklyn,Flatbush,Private room,225,365,0.08,3,0.19141938445618636
1307962735840020200,"Luxury 2-bed, 2.5 bath apt in Seaport w city views",Manhattan,Financial District,Entire home/apt,550,212,0.24,2,0.19135569633026583
48871083,"Prospect Park HDTV Room, 21 min to Manhattan #197",Brooklyn,Crown Heights,Private room,46,274,0.04,2,0.19129248799235368
643665371748314100,"Room in 4BR1.5BA Jackson Heights, 4mins > 7 train",Queens,Jackson Heights,Private room,41,0,0.05,2,0.1912652777690968
1141353184138319100,Magnificent estate in Turtle Bay,Manhattan,Midtown,Private room,212,243,0.13,2,0.19123365665434428
45493732,Garden Views . Free Ferry to the City.,Staten Island,St. George,Entire home/apt,65,152,0.14,2,0.1912232770997569
49617920,All you need apartment,Manhattan,Murray Hill,Entire home/apt,306,180,0.04,2,0.19121127176105743
30357870,"Room close to 7 train, Mall, 35 mins to Manhattan",Queens,Jackson Heights,Private room,48,0,0.04,2,0.19117823844899004
46713266,Lovely Room in Beautiful Bed-Stuy,Brooklyn,Bedford-Stuyvesant,Private room,57,364,0.05,2,0.191103255075939
1136460388848342300,Private and Affordable,Brooklyn,East New York,Private room,63,354,0.18,2,0.19105544784480066
885055802653397e3,Beautiful and peaceful duplex,Brooklyn,Sea Gate,Entire home/apt,101,85,0.08,2,0.1906448908559012
53953891,Tranquil Parlour Bedroom + Office,Brooklyn,Greenpoint,Private room,200,365,0.06,2,0.19056849237983947
952440321735513200,The Vibe on 5th XII • Vibe 8761,Manhattan,Midtown,Entire home/apt,243,275,0.37,2,0.19054640578276558
952455301934953200,The Vibe on 5th • Vibe 8750,Manhattan,Midtown,Entire home/apt,243,317,0.26,2,0.19054640578276558
992001643293387300,Large QueenBedrm (3W),Queens,Flushing,Private room,89,245,0.38,2,0.19052469443594133
726980561418179e3,Private BathRoom in Manhattan NEW construction,Manhattan,Inwood,Private room,48,29,0.1,3,0.19040181891747185
799406556818678e3,Central Williamsburg Pad,Brooklyn,Williamsburg,Private room,71,348,0.06,2,0.19039019489890532
907164433967781800,The Gram II • Vibe 8575,Manhattan,Kips Bay,Entire home/apt,162,342,0.1,2,0.1903622814381595
42935943,Good Room New apartment in Williamsburg,Brooklyn,Williamsburg,Private room,49,46,0.04,2,0.19032604290665697
1272034614019315700,Le Cleveland (3) - Outstanding Private Room,Brooklyn,Cypress Hills,Private room,58,184,0.18,2,0.19028406889931163
49057606,Large room w/California king bed and lots of space,Manhattan,Washington Heights,Private room,80,365,0.04,2,0.19023567348520784
664858198125567100,☆☆Private bathroom - You have your own bathroom☆☆,Queens,Elmhurst,Private room,38,32,0.39,2,0.19020173641470856
948686702143302500,Sunny One Bedroom in Harlem.,Manhattan,East Harlem,Entire home/apt,200,365,0.08,2,0.1901505087621386
830355450769846800,Greenpoint Duplex,Brooklyn,Greenpoint,Entire home/apt,332,362,0.07,2,0.1899947107785728
1138592729866407700,Spacious 2BR UES (MIN 30 DAYS),Manhattan,Upper East Side,Entire home/apt,173,364,0.19,2,0.18997331195685305
53385771,Lovely 2-bedroom rental unit in New York,Manhattan,Upper East Side,Entire home/apt,270,364,0.04,2,0.1899717505882595
1240067700548682200,Sunny Twin Room with Workspace,Brooklyn,Bedford-Stuyvesant,Private room,82,168,0.15,2,0.1899298418309561
45219192,"20mins to TimesSQ ☆彡 COZY, Huge Living Room",Queens,Woodside,Private room,44,54,0.08,2,0.1898358055161487
953749709894151300,Beautiful 3Bed 2Bath Brownstone Apartment,Brooklyn,Crown Heights,Entire home/apt,317,295,0.12,3,0.1897501621318154
1268060771599136300,Brooklyn Artist Studio Loft,Brooklyn,Williamsburg,Entire home/apt,215,49,0.2,2,0.1896271984212961
786351045272502100,Feel like home at Auzon Albertos Room 1,Bronx,Wakefield,Private room,51,364,0.06,2,0.189608739980299
716487547165088800,Cheerful 1 Bedroom next to All in Forest Hills,Queens,Forest Hills,Entire home/apt,137,365,0.08,2,0.18959075769611233
1163348496077881300,LUX Master Suite PVT Home BKLYN,Brooklyn,Gravesend,Entire home/apt,125,121,0.32,2,0.18951219631500132
912239943387317400,Midtown Haven: Fully Furnished 2BR Apartment,Manhattan,Midtown,Entire home/apt,212,320,0.22,2,0.18940419788840795
1012402188594012700,Charming Private 2 Bed in NYC!,Manhattan,Harlem,Entire home/apt,125,208,0.57,2,0.1893919082569859
53696990,"Cute, cozy studio w/free parking! *Discounted!",Queens,Middle Village,Entire home/apt,148,360,0.05,2,0.18933478822564942
23052180,Large Room in Trendy Bushwick - 3,Brooklyn,Bedford-Stuyvesant,Private room,38,365,0.04,2,0.1893076173551955
603053165683406500,NEW~ST MARKS 2 Bedrooms Loft 1BA~by NYU~2nd floor,Manhattan,East Village,Entire home/apt,156,349,0.05,2,0.18929445457732177
1375527112025404700,Brooklyn Brownsville Bomber,Brooklyn,Brownsville,Entire home/apt,112,185,0.39,2,0.18924524194302067
54067905,Comfortable Basement Apartment 233rd&Baychester Bx,Bronx,Edenwald,Entire home/apt,67,306,0.04,2,0.18911898672861774
962361429254113300,Entire home 1 Bedroom Apartment in the Bronx,Bronx,Pelham Bay,Entire home/apt,86,234,0.09,2,0.18909866625611582
46788551,Midtown Manhattan's Best Studio,Manhattan,Murray Hill,Entire home/apt,150,337,0.06,2,0.18904028635355766
30065198,Private two bedrooms sleeps 3 in Park Slope,Brooklyn,South Slope,Entire home/apt,200,186,0.15,2,0.18903537200624476
792766482547093500,Amazing Grace Guest house,Queens,Rosedale,Entire home/apt,188,305,0.08,2,0.1889822402099973
38924225,Male Shared Room + En-suite Bathroom|Gym&Laundry,Brooklyn,Bedford-Stuyvesant,Shared room,33,336,0.06,2,0.18894237360201455
938542600432469600,Financial District loft,Manhattan,Financial District,Entire home/apt,264,0,0.07,2,0.1886981670115433
1052992405473875100,Cozy East Village Apartment,Manhattan,East Village,Entire home/apt,226,210,0.13,2,0.18860794798840705
1148611065583493e3,Guest Suite in a 1905 Victorian,Brooklyn,Flatbush,Private room,319,269,0.44,3,0.18851656121101068
982829571535281300,"1BR Luxury Condo - Downtown Manhattan, W Residence",Manhattan,Financial District,Entire home/apt,264,336,0.17,2,0.18849807419469813
959700743851454700,Beautiful 1 bedroom apartment in NY!,Manhattan,Upper East Side,Entire home/apt,139,269,0.13,2,0.1884955794160059
1009597601673297400,"Private Suite in Turtle Bay, Manhattan",Manhattan,Midtown,Private room,180,305,0.13,2,0.18844431571118544
1087580640421984800,Deluxe room in Turtle Bay,Manhattan,Midtown,Private room,180,305,0.16,2,0.18844431571118544
738237759321392600,"Bright HDTV Room, 3 blocks from Prospect Park #436",Brooklyn,East Flatbush,Private room,37,365,0.06,2,0.18829454870983822
1330474289385922800,Stunning Bright 1BR Near Grand Central 2,Manhattan,Murray Hill,Entire home/apt,157,327,0.7,2,0.1881091558986893
952471368632957600,The Vibe on 5th IV • Vibe 8753,Manhattan,Midtown,Entire home/apt,231,343,0.28,2,0.1880925967426189
1162216364912070700,Chic 1BR in Bushwick w/ Incredible Skyline Views,Brooklyn,Bushwick,Private room,81,49,0.12,2,0.1880728731190033
654544771425247900,"Clean, cozy 1-bedroom rental in Brooklyn",Brooklyn,Flatlands,Private room,104,365,0.05,2,0.18807244054176508
1500662454975263200,Private Studio Apartment  in Union Square,Manhattan,Gramercy,Entire home/apt,216,70,1.33,2,0.18805160264357348
1065394869170744300,Perfect location Bedstuy studio,Brooklyn,Bedford-Stuyvesant,Entire home/apt,120,336,0.52,2,0.18804032092480252
876860275309566300,3 berdroom modern apartment,Brooklyn,Fort Hamilton,Entire home/apt,200,93,0.08,2,0.18799633096647805
894089586985952900,Cozy place in Queens 3,Queens,Fresh Meadows,Private room,106,364,0.07,2,0.18799218053898328
1089413171661165e3,Palmetto Garden Guest Suite,Brooklyn,Bushwick,Entire home/apt,95,206,0.14,2,0.1879777067929054
590390648297717400,Ideal Long-Stay Queen Suite w/ Private Bathroom,Queens,St. Albans,Private room,99,364,0.08,2,0.18793696235573026
126314935305146e4,Mulberry House • Cozy Studio • No1L,Manhattan,Nolita,Entire home/apt,199,228,0.38,2,0.1879022615595056
15641341,Harbour Views & Bird Songs,Staten Island,St. George,Private room,47,120,0.14,2,0.18788000508357347
860241816039531300,Skylight Studio in Chelsea Flower Market,Manhattan,Chelsea,Entire home/apt,110,326,0.08,2,0.18787422282532235
1214609022039143400,Art Deco Contemporary 1BR in Chelsea Elevator Bldg,Manhattan,Chelsea,Entire home/apt,179,219,0.18,2,0.18784923691775607
1101511721554652900,Beautifully Renovated 3BR Apt Washington Heights,Manhattan,Washington Heights,Entire home/apt,208,232,0.21,3,0.18771865481258068
54264944,Spacious 1 Bedroom unit in East Flatbush Brooklyn,Brooklyn,East Flatbush,Private room,70,87,0.05,2,0.1876994219827905
1378507643589697500,Nice room in the middle of Sunset Park Brooklyn,Brooklyn,Sunset Park,Private room,90,47,2,2,0.18768694197531344
814153223490009600,Ashmont Grove by RoveTravel | 2BR w/ Terrace,Manhattan,West Village,Entire home/apt,762,253,0.23,3,0.18738882745464766
1076826477174986100,Home Away from Home,Manhattan,Upper East Side,Entire home/apt,125,314,0.12,2,0.1873869048769983
968921608892347800,"The Crown Heights BK Palace, 1st floor",Brooklyn,Crown Heights,Entire home/apt,162,270,0.13,2,0.18734395846685856
1399992352512629800,Large Arty Room In Bushwick,Brooklyn,Bushwick,Private room,50,215,0.95,2,0.18724599344885395
777439966917556700,Bedroom in East Williamsburg,Brooklyn,Williamsburg,Private room,150,363,0.06,2,0.18718197547217025
796277675829638700,Midtown South / 1 bedroom Jr.,Manhattan,Murray Hill,Entire home/apt,135,329,0.07,2,0.18717235724558223
29946757,COZY ONE BEDROOM IN BROOKLYN,Brooklyn,Bedford-Stuyvesant,Private room,85,363,0.03,2,0.18707702238888688
547998622525410750,Spacious 1-bedroom apartment with a large patio,Brooklyn,Williamsburg,Entire home/apt,175,365,0.07,2,0.18697452181150295
1.2828466838452961e+18,Beautiful One Bedroom Loft,Manhattan,Midtown,Entire home/apt,442,226,0.2,2,0.18687344460382035
21973105,"Large Room, Laundry, AC, 29 min to Manhattan #111",Brooklyn,Flatbush,Private room,36,278,0.03,2,0.18675690392996375
1247880100380638500,Bright Bedroom Heritage House,Manhattan,East Harlem,Private room,68,350,0.15,2,0.1865173123022616
860268952074614400,Stylish one bedroom,Brooklyn,Crown Heights,Entire home/apt,128,317,0.07,2,0.18632791320880734
1250049815657628e3,Unique 2BR Near Central Park,Manhattan,East Harlem,Entire home/apt,141,336,0.17,2,0.18631180411712747
1313899289905245400,Stylish Private Room Near Central Manhattan,Manhattan,Morningside Heights,Private room,74,236,0.22,2,0.18630177917608962
686930287262338800,2 Bedr+ 2 Bath close to Times Square. Onsite Gym.,Manhattan,Hell's Kitchen,Entire home/apt,600,90,0.12,3,0.18619789576428278
1063191047212072400,Stunning & Deluxe Hotel Suite | Central NYC,Manhattan,Midtown,Private room,270,196,0.12,2,0.18609331272672142
1256670,Holiday  in Luxury UES Private Bedroom w/ bath,Manhattan,Upper East Side,Private room,135,365,0.02,2,0.18608599032191148
25316571,Great in Greenpoint,Brooklyn,Greenpoint,Entire home/apt,275,137,0.02,2,0.18603804004520005
1230687238569474300,Room 3,Brooklyn,Bay Ridge,Private room,40,270,0.15,2,0.18587156181340445
1162834133773286e3,Sky Tower Residence,Brooklyn,Boerum Hill,Entire home/apt,292,250,0.16,2,0.1858156823039862
16962471,COZY AND ELEGANT PRIVATE ROOM,Manhattan,Harlem,Private room,111,363,0.04,2,0.18579033225847383
51619751,A place to stay recovering from major surgery.,Queens,Holliswood,Entire home/apt,485,364,0.06,3,0.18573383394531037
1143375543937423600,United Nations Studio 4,Manhattan,Murray Hill,Entire home/apt,129,352,0.61,2,0.1856978550687225
53216577,Lovely one bedroom Apt in New York,Manhattan,Lower East Side,Entire home/apt,275,365,0.04,2,0.18553457967043238
27427289,Test Drive A Historic Brownstone in Brooklyn!,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,365,0.03,2,0.1855316825832932
54242854,Large Brooklyn Apartment,Brooklyn,Bushwick,Private room,300,270,0.08,3,0.18550670268747596
1039719005706038800,"Prime Williamsburg - Includes amenities!Gym, Sauna",Brooklyn,Williamsburg,Entire home/apt,179,235,0.09,2,0.18550437766687514
44560298,Beautifully designed furnished Apt - washer/dryer,Brooklyn,Crown Heights,Entire home/apt,116,215,0.03,2,0.18544377127798758
1231905038370055400,Cozy Brooklyn Apartment,Brooklyn,East Flatbush,Entire home/apt,124,333,0.63,2,0.18542204975406665
991996408319576800,Large QueenBedrm!(3R),Queens,Flushing,Private room,89,126,0.32,2,0.1853996372033413
1163149524222187e3,cozy private room with bathroom and washing machin,Brooklyn,Bedford-Stuyvesant,Private room,80,210,0.13,2,0.18535700778231304
1081153334878873900,Artist Duplex in Greenpoint,Brooklyn,Greenpoint,Entire home/apt,273,364,0.1,2,0.1851559568975329
1329877868112213200,The Lisa V • Vibe 8767,Manhattan,Upper East Side,Entire home/apt,142,186,0.29,2,0.18499996670095636
28185576,Bedroom available,Queens,Ditmars Steinway,Private room,150,364,0.02,2,0.1849921812127871
1405219060285604900,Beautiful Cozy Studio ~Prime UWS,Manhattan,Upper West Side,Entire home/apt,207,273,0.94,2,0.18491511310491218
45652910,Two Bedroom + Two Bath Apt. Onsite Gym & More!,Manhattan,Hell's Kitchen,Entire home/apt,204,86,0.05,2,0.18481492963426524
1455297121466163700,#1A-Fulton st- Bright and specious room |NYC| 1st,Brooklyn,Bedford-Stuyvesant,Private room,42,304,1.09,2,0.18480846374777873
852308974299854600,Renovated  2 bedrooms~Upper East,Manhattan,Upper East Side,Entire home/apt,188,201,0.12,2,0.18480186547625582
1360290629684082700,Bushwick room,Brooklyn,Bushwick,Private room,54,151,0.45,2,0.18472307746808808
857908098860949200,The Kingdom Cottage,Queens,St. Albans,Entire home/apt,176,365,0.08,2,0.18468480114330546
1384734227803017200,Cute UWS Quiet 1 Bedroom W/ Elevator #122,Manhattan,Upper West Side,Entire home/apt,107,169,0.41,2,0.18458425251659488
555034459812571140,Nice Room in Ridgewood,Queens,Ridgewood,Private room,73,356,0.05,2,0.18445787799000465
1379734984027853e3,A little bit of Zen in Bushwick,Brooklyn,Bushwick,Private room,63,239,0.65,2,0.18444346416515836
1181822862889162800,Luxury Vibe Penthouse Triplex in NYC,Manhattan,Kips Bay,Entire home/apt,900,312,0.22,3,0.18438577537483802
1102093121006003e3,Lovely and Stylish 1 Bedroom Apt in the UWS #6171,Manhattan,Upper West Side,Entire home/apt,150,269,0.23,2,0.18432935822630966
727002652481662100,Shared home for medical professionals near RUMC,Staten Island,Port Richmond,Private room,40,305,0.1,2,0.18424196542949237
34860207,Spacious 2 Bedroom - Quiet and Easily Accessible,Queens,Richmond Hill,Entire home/apt,144,365,0.07,2,0.18412899069697436
755241505514314800,Incredible Soho Loft [2500Sqft!],Manhattan,Nolita,Entire home/apt,380,135,0.06,2,0.18408345874209955
13122932,"East Village duplex: peaceful, bright & cheerful",Manhattan,East Village,Entire home/apt,283,358,0.04,2,0.18404532915965238
892277263570627500,Studio in Artist Community space,Brooklyn,Crown Heights,Private room,111,90,0.07,2,0.18403772882525266
1197202407680659500,"Luxury 1 Bed, W/D in unit",Manhattan,Lower East Side,Entire home/apt,312,347,0.15,2,0.18395457733584786
19757672,Quiet Studio in Midtown manhattan,Manhattan,Murray Hill,Entire home/apt,150,365,0.02,2,0.18393380518604557
46788667,Spacious Studio near Chrysler Building,Manhattan,Murray Hill,Entire home/apt,150,270,0.04,2,0.18393380518604557
1281263542832791600,Modern new 1 bed w/ rooftop,Brooklyn,Bedford-Stuyvesant,Entire home/apt,145,120,0.2,2,0.18391586278048108
907233238783890400,Room,Manhattan,East Village,Private room,80,362,0.07,2,0.18380489926270308
1168812476566201900,Gorgeous 2bd w Patio in Brooklyn,Brooklyn,Crown Heights,Entire home/apt,149,206,0.13,2,0.18376073020537625
855705447881368200,"Spacious, cleaned 4 Bedrooms Place",Manhattan,East Harlem,Entire home/apt,1447,364,0.13,4,0.18375742455830424
1328271779943513600,Modern 1-Bedroom in West Village,Manhattan,Greenwich Village,Entire home/apt,150,351,0.4,2,0.18371543747461871
42332401,Across The River,Manhattan,Midtown,Entire home/apt,275,365,0.05,2,0.1836709927280943
718911506276427100,39-2 Renovated 3BR Prime Hudson Yards Area,Manhattan,Hell's Kitchen,Entire home/apt,329,357,0.11,3,0.18357208078931636
1106772501343820700,626 10th ave 3 bed 1 bath,Manhattan,Hell's Kitchen,Entire home/apt,195,222,0.16,3,0.18356724384659648
608059640162815100,Surrounded by Cafe/Restaurant/Bar : 2022 New Floor,Queens,Astoria,Private room,55,60,0.05,2,0.18344884460707958
899938894250085600,1 Private Bedroom for 2,Brooklyn,Canarsie,Private room,89,214,0.07,2,0.18329408938215386
51664307,Beautiful 2 BDR Apt~Doorman&Elevator~Short Term OK,Manhattan,Midtown,Entire home/apt,285,211,0.06,2,0.183190728653823
11528951,Spacious duplex in townhouse.,Brooklyn,Crown Heights,Entire home/apt,131,364,0.05,2,0.18318518536898723
925308290525929500,Dreamly Bedroom in Brooklyn,Brooklyn,Fort Greene,Private room,64,364,0.13,2,0.18291785805103786
911540975483008900,Warm home.,Queens,Flushing,Entire home/apt,147,165,0.08,2,0.18279090577292453
3499016,House 1 Bed $100/ night per person,Queens,Ditmars Steinway,Private room,100,365,0.01,2,0.18266066026014446
1106001456581509900,"Quiet Private Room, Central Williamsburg",Brooklyn,Williamsburg,Private room,82,295,0.14,2,0.18256715180168195
1100774628764058200,The Perfect Spot,Queens,Springfield Gardens,Entire home/apt,232,269,0.14,2,0.18254593878307998
586761073028187100,Modern 1-Bedroom Triplex on famous tree-lined St,Brooklyn,Greenpoint,Entire home/apt,267,346,0.07,2,0.18252841251444907
8776329,Renovated Victorian House,Brooklyn,Flatbush,Entire home/apt,400,341,0.03,3,0.18238936892206437
827615113875084800,"Magic NYC view APT.  Near NYC, Airports & US Open!",Manhattan,Roosevelt Island,Entire home/apt,250,275,0.07,2,0.1823743116518559
1384940420657738500,LUX Spacious Elevator Fullfloor apt,Manhattan,Financial District,Entire home/apt,380,262,0.33,2,0.1822714291793377
1095552825883381900,Subway 145st station is 5min walk,Manhattan,Harlem,Private room,48,32,0.15,2,0.18224265955269814
813795604614689e3,Park Place IV by RoveTravel  3 Bedroom in Gramercy,Manhattan,Gramercy,Entire home/apt,622,297,0.1,3,0.18205899346954652
1445649617929460200,Exclusive Studio 888 | Private Bathroom,Manhattan,Midtown,Entire home/apt,201,153,1.3,2,0.18204719974443193
969675031818823800,Bright & Peaceful in Park Slope,Brooklyn,South Slope,Entire home/apt,196,207,0.08,2,0.18198693027930082
1298016667175046100,407 West 51st Studio,Manhattan,Hell's Kitchen,Entire home/apt,125,335,0.29,2,0.1818805363341379
673832429183322400,Furnished room with Lofted Bed/15 mins to city!,Brooklyn,Bushwick,Private room,44,247,0.07,2,0.18183362061484654
51421349,两张双人床房间Two double bed room,Queens,Flushing,Private room,80,365,0.06,2,0.18162616331257017
5469274,1 BDR 2B IN MODERN BED STUY DUPLEX,Brooklyn,Bedford-Stuyvesant,Private room,81,364,0.02,2,0.1814987632463012
1376980086610636e3,Professionally furnished Spacious 2BR in NYC,Manhattan,Harlem,Entire home/apt,163,263,0.63,2,0.18133648404808297
18393354,Skylit Studio Oasis | Midtown Manhattan Sublet,Manhattan,Hell's Kitchen,Entire home/apt,241,365,0.02,2,0.18130496880509595
634697357178727800,Zen den in the burg,Brooklyn,Williamsburg,Entire home/apt,170,344,0.05,2,0.1813038310558177
664375845830898800,Loveling rent a room in sunnyside,Queens,Sunnyside,Private room,149,365,0.08,3,0.1810389277952352
818273690583791400,Comfortable guest stay near JFK/LGA/UBS,Queens,St. Albans,Private room,115,354,0.07,2,0.18103010055812008
18268053,Location Angel Meli (only female guests ),Queens,Woodside,Private room,42,363,0.02,2,0.18095669806377446
1136955898324243800,Stylish Room in Trendy Bushwick | Shops & Metro,Brooklyn,Bushwick,Private room,48,269,0.12,2,0.1807887100972177
1081333701175123200,Urban Luxury | Statue of Liberty. Fitness Center,Manhattan,SoHo,Private room,981,151,0.18,3,0.18077451220231133
1313850412764315600,Beautiful & Warm Harlem Homestead,Manhattan,Harlem,Entire home/apt,153,286,0.41,2,0.18073935254159554
629036001404946600,Your bedroom in the center of Williamsburg!,Brooklyn,East Flatbush,Private room,84,363,0.05,2,0.18073715542116178
69237813831345e4,Subway① 181st is 5 min walk,Manhattan,Washington Heights,Private room,35,60,0.11,2,0.18071570079065463
1166668321004872700,Gorgeous UES Garden Apartment,Manhattan,Upper East Side,Entire home/apt,250,162,0.14,2,0.18071147828869843
984899538580270500,neat,Brooklyn,Bay Ridge,Private room,42,270,0.08,2,0.1805991696014649
38640810,Midtown Manhattan Junior Suite.  Sleeps 4.,Manhattan,Midtown,Private room,290,365,0.03,2,0.18059115896257505
923119089004402800,Skylight Room in Modern Duplex,Brooklyn,Bedford-Stuyvesant,Private room,84,365,0.09,2,0.1805768496856847
1282016228474687500,Spacious 1BR Apt in Bedstuy,Brooklyn,Bedford-Stuyvesant,Entire home/apt,126,314,0.24,2,0.18056179694565952
19673107,Hunters Hideaway @ Rockaway Beach NYC -1st Floor,Queens,Rockaway Beach,Entire home/apt,199,363,0.03,2,0.18055501378819225
1080435805579214200,Fabulous Apartment with Tub,Manhattan,Upper East Side,Entire home/apt,127,269,0.18,2,0.1805368820507609
741232873957537700,"A gorgeous bedroom in Queens, near JFK airport.",Queens,Rosedale,Private room,103,365,0.05,2,0.18039304479158363
46899528,Bushwick HD TV room 19 min to Manhattan 3FL #159,Brooklyn,Bedford-Stuyvesant,Private room,37,365,0.03,2,0.18029491213863177
1275569928037006300,Park Slope Gem with Private Patios!,Brooklyn,South Slope,Entire home/apt,189,283,0.34,2,0.1802810481263945
1186411363056506400,Creatives Multipurpose Getaway!,Brooklyn,Greenpoint,Entire home/apt,280,335,0.15,2,0.18022796230280835
46402076,2020 New construction in Williamsburg,Brooklyn,Williamsburg,Private room,49,38,0.08,2,0.18019629004091423
1308890102080452600,The Gram V • Vibe 8615,Manhattan,Kips Bay,Entire home/apt,124,335,0.24,2,0.18018801921033428
778085332786348500,Private key entry room 4,Queens,Glendale,Private room,49,365,0.07,2,0.1801336104246273
1.4500764513426079e+18,The Lincoln Apartment,Brooklyn,Crown Heights,Entire home/apt,125,150,0.65,2,0.18009314767415627
4654374,3BR Central Park view / Fifth Ave / celebrity apt,Manhattan,East Harlem,Entire home/apt,634,89,0.02,3,0.18003361551352576
13234457,Cozy Clinton Hill Crib On Classon,Brooklyn,Bedford-Stuyvesant,Entire home/apt,70,260,0.02,2,0.1799137752436229
12360843,Large 2 bedroom lots of light,Manhattan,Chinatown,Entire home/apt,253,351,0.02,2,0.17976127454430033
34197959,Cozy room Van Courtland Park/Montefiore Hospital,Bronx,Norwood,Private room,45,241,0.16,2,0.179736326954874
1252131792844223500,Amazing 1 Bed Loft w/Laundry & Elevator #6183,Manhattan,Midtown,Entire home/apt,180,335,0.19,2,0.17970529181792236
926036116549614500,Sunny Loft in Prime Williamsburg,Brooklyn,Williamsburg,Entire home/apt,176,175,0.07,2,0.17968531317222391
37200571,Columbia University Penthouse-private terrace,Manhattan,Harlem,Entire home/apt,120,0,0.03,2,0.17966536590162946
1403698200774884400,Modern studio with private entrance,Brooklyn,East Flatbush,Entire home/apt,105,306,0.65,2,0.1796357426470967
1071083738326573600,Large Room in 3 bedroom Duplex,Brooklyn,Bushwick,Private room,46,90,0.12,2,0.1796030644451231
1389363234697307600,Cozy Private Room next to Time Square/Central Park,Manhattan,Upper West Side,Private room,169,313,0.47,2,0.17950372634443604
1386655014004819700,Bike around NYC from here,Brooklyn,Bushwick,Private room,68,88,0.47,2,0.17933756726859598
958104790467411600,Bedr/bath on Central Park often whole large apt,Manhattan,Upper West Side,Private room,121,269,0.13,2,0.17930906141423864
1231144645173836e3,Luxurious 2-bd residential home.,Queens,Flushing,Entire home/apt,135,330,0.32,2,0.17923587317690132
26452047,Near To The City That Never Sleep! #2,Staten Island,Mariners Harbor,Private room,60,365,0.04,3,0.17915272193476506
1028834725459414500,Cozy Central Park Studio for 3,Manhattan,Upper East Side,Entire home/apt,198,62,0.09,2,0.17891776407323948
824316796061727900,Murray Hill and Kips Bay! Amazing 1BR for 2!,Manhattan,Kips Bay,Entire home/apt,133,132,0.42,2,0.1789094752211244
871115043844246500,Cute studio room near subway,Brooklyn,Midwood,Private room,57,32,0.07,2,0.17890612043106474
1279846130440111400,High-Rise Studio Queen w/ Sunset Views,Bronx,Port Morris,Entire home/apt,301,364,0.26,3,0.17885034913249673
737539992975231200,Charming Sunny Studio in Brooklyn Brownstone,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,332,0.13,2,0.17883910253830634
1445645330726269700,Exclusive Apartment 1004 | Shared Bathroom,Manhattan,Midtown,Private room,112,107,2,2,0.17878812906718977
1449965457683606e3,Hip NYC Hideaway in Lively East Village,Manhattan,East Village,Entire home/apt,253,145,2,2,0.17878752643527068
1110203057629816200,HOT DEAL! Comfortable Private Bedroom Rental,Manhattan,Harlem,Private room,64,347,0.17,2,0.17862904910368627
907492111656886900,Brand NEW Sunny Studio~Doorman~Elevator~Laundry,Manhattan,Midtown,Entire home/apt,225,120,0.08,2,0.17861907881524333
1307957788317994500,Ultra-Luxurious 3-Bedroom Loft in NYC,Manhattan,Kips Bay,Entire home/apt,795,345,0.48,3,0.17852085044037924
43211440,Private Room in Cozy Bed-Stuy Home - 5L - Room 2,Brooklyn,Bedford-Stuyvesant,Private room,43,364,0.04,2,0.1782546199824199
1095638672193561300,Brooklyn Housing for Medical Professionals LL,Brooklyn,East Flatbush,Private room,68,39,0.25,2,0.1781935140135664
1437128339037327e3,"Bright, airy Red Hook 2bd/2ba",Brooklyn,Red Hook,Entire home/apt,197,119,0.71,2,0.17808780420935197
949224321229264e3,Modern 2 Bedrooms/Central Park/Columbia University,Manhattan,Upper West Side,Entire home/apt,136,241,0.13,2,0.17805412811499075
